model,image,input_size,detection_index,class_id,label,confidence,left,top,right,bottom,preprocess_ms,inference_ms,total_ms,cpu_percent,pss_mb,rss_mb,model_size_mb,gpu_usage_percent,delegate
"yolo11n_640","ch0_20250430105300_20250430105600_f01818_jpg.rf.cf5f087c0b376cff623398bedca0f505.jpg",640,0,22,"130-cam-dung-va-do-xe",0.4985,1382.9630,612.2714,1423.4771,658.7761,148.2965,730.0110,891.1782,119.0543,228.9531,273.6172,10.1784,,"CPU"
"yolo11n_640","ch0_20250430105300_20250430105600_f01818_jpg.rf.cf5f087c0b376cff623398bedca0f505.jpg",640,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.4424,622.8403,691.1497,648.8751,721.0974,148.2965,730.0110,891.1782,119.0543,228.9531,273.6172,10.1784,,"CPU"
"yolo11n_640","ch0_20250504150617_20250504150917_f03930_jpg.rf.68f5c2124f1b4f9e99953613121153c1.jpg",640,0,31,"201-cho-ngoat-nguy-hiem",0.3104,1608.8156,510.6945,1671.9503,588.6064,147.6136,727.4168,889.2085,121.1176,220.4951,264.9063,10.1784,,"CPU"
"yolo11n_640","ch0_20250504150617_20250504150917_f03930_jpg.rf.68f5c2124f1b4f9e99953613121153c1.jpg",640,1,38,"224-duong-nguoi-di-bo-cat-ngang",0.2872,1607.9121,512.0327,1672.1396,588.5530,147.6136,727.4168,889.2085,121.1176,220.4951,264.9063,10.1784,,"CPU"
"yolo11n_640","ch0_20250504150917_20250504151217_f01340_jpg.rf.77fa98ad4dd622017e43de43df162dd2.jpg",640,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9787,526.8670,456.1194,648.3968,568.9244,147.9868,747.1284,909.9772,121.4303,227.0781,271.1250,10.1784,,"CPU"
"yolo11n_640","ch0_20250504150917_20250504151217_f01340_jpg.rf.77fa98ad4dd622017e43de43df162dd2.jpg",640,1,0,"102-cam-di-nguoc-chieu",0.9159,543.9498,346.4991,659.9537,457.6139,147.9868,747.1284,909.9772,121.4303,227.0781,271.1250,10.1784,,"CPU"
"yolo11n_640","ch0_20250504150917_20250504151217_f03740_jpg.rf.d23464a0849d09491280af611f02aadb.jpg",640,0,54,"423a-duong-nguoi-di-bo-sang-ngang-1",0.8545,1666.8517,608.1859,1728.2964,692.4565,147.8913,737.0615,899.0158,130.9186,210.6953,255.4297,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151217_20250504151517_f00100_jpg.rf.e3c5eab93106bc5a40bd66dd23b80c50.jpg",640,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9808,284.3660,351.0143,383.5629,476.2837,147.4941,725.3924,886.1442,120.4080,218.0078,262.2422,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151217_20250504151517_f00100_jpg.rf.e3c5eab93106bc5a40bd66dd23b80c50.jpg",640,1,0,"102-cam-di-nguoc-chieu",0.9331,313.2958,229.3827,407.4360,346.4968,147.4941,725.3924,886.1442,120.4080,218.0078,262.2422,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151217_20250504151517_f03230_jpg.rf.158925432bebc859c1d9f0759e35dcd1.jpg",640,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9688,622.8911,445.8285,731.3066,552.5665,147.4922,727.5724,889.2634,120.3230,224.1445,268.7031,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151217_20250504151517_f03230_jpg.rf.158925432bebc859c1d9f0759e35dcd1.jpg",640,1,0,"102-cam-di-nguoc-chieu",0.9402,635.2460,341.4250,741.8894,442.8816,147.4922,727.5724,889.2634,120.3230,224.1445,268.7031,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151217_20250504151517_f04150_jpg.rf.b5dbe1e170bf594d4a67270e3afb7c43.jpg",640,0,0,"102-cam-di-nguoc-chieu",0.9429,1822.5667,586.7412,1848.5706,618.3225,147.6269,728.3964,891.4637,122.6031,208.5615,253.2148,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151217_20250504151517_f04150_jpg.rf.b5dbe1e170bf594d4a67270e3afb7c43.jpg",640,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.8012,1822.0895,620.6102,1847.6869,651.8731,147.6269,728.3964,891.4637,122.6031,208.5615,253.2148,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151817_20250504152117_f00860_jpg.rf.aed04b9771fccada2de65166143e3eb3.jpg",640,0,0,"102-cam-di-nguoc-chieu",0.8410,805.8194,652.2740,837.3467,683.2983,148.0108,727.1364,887.3451,119.5688,221.5605,266.0156,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151817_20250504152117_f00860_jpg.rf.aed04b9771fccada2de65166143e3eb3.jpg",640,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.6669,806.4224,686.1929,839.0507,723.6884,148.0108,727.1364,887.3451,119.5688,221.5605,266.0156,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151817_20250504152117_f03560_jpg.rf.fdb8dfbec5d0bef191ce8293ab736fc9.jpg",640,0,55,"437-bat-dau-duong-cao-toc",0.9817,1169.8718,95.1833,1243.6703,181.5535,148.1675,723.6474,884.9691,119.4377,227.6387,272.2461,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151817_20250504152117_f03560_jpg.rf.fdb8dfbec5d0bef191ce8293ab736fc9.jpg",640,1,50,"306-toc-do-toi-thieu-60",0.9751,855.4008,235.8763,961.5698,336.0278,148.1675,723.6474,884.9691,119.4377,227.6387,272.2461,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151817_20250504152117_f03560_jpg.rf.fdb8dfbec5d0bef191ce8293ab736fc9.jpg",640,2,50,"306-toc-do-toi-thieu-60",0.9573,1158.3765,227.8868,1266.2340,333.4459,148.1675,723.6474,884.9691,119.4377,227.6387,272.2461,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151817_20250504152117_f03560_jpg.rf.fdb8dfbec5d0bef191ce8293ab736fc9.jpg",640,3,12,"127-toc-do-toi-da-100",0.9467,1026.5446,229.3191,1139.9473,330.9887,148.1675,723.6474,884.9691,119.4377,227.6387,272.2461,10.1784,,"CPU"
"yolo11n_640","ch0_20250504151817_20250504152117_f03560_jpg.rf.fdb8dfbec5d0bef191ce8293ab736fc9.jpg",640,4,12,"127-toc-do-toi-da-100",0.9459,731.5596,239.5901,836.4388,341.2766,148.1675,723.6474,884.9691,119.4377,227.6387,272.2461,10.1784,,"CPU"
"yolo11n_640","ch0_20250504154520_20250504154820_f02180_jpg.rf.33f076286bb1639912441813a8e67f2d.jpg",640,0,19,"127-toc-do-toi-da-80",0.6402,1303.8676,577.5081,1396.9303,674.9191,152.3145,728.8139,894.3736,123.6596,211.4736,256.0156,10.1784,,"CPU"
"yolo11n_640","ch0_20250504154520_20250504154820_f02830_jpg.rf.4ce52082b9c10ae58656589d07172f7d.jpg",640,0,56,"438-ket-thuc-duong-cao-toc",0.9074,1317.0619,111.0385,1368.4790,171.5660,148.0235,726.8747,889.0474,122.2643,218.3525,262.8125,10.1784,,"CPU"
"yolo11n_640","ch0_20250504163332_20250504163632_f02200_jpg.rf.d8084ac703bc068a0dda1e098fcc769e.jpg",640,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9739,563.1002,478.2725,654.1558,564.8689,147.8915,727.5610,891.2817,121.3968,224.8135,269.1836,10.1784,,"CPU"
"yolo11n_640","ch0_20250504163332_20250504163632_f02200_jpg.rf.d8084ac703bc068a0dda1e098fcc769e.jpg",640,1,0,"102-cam-di-nguoc-chieu",0.9635,574.5266,388.2135,643.7228,471.6666,147.8915,727.5610,891.2817,121.3968,224.8135,269.1836,10.1784,,"CPU"
"yolo11n_640","ch0_20250504163332_20250504163632_f02200_jpg.rf.d8084ac703bc068a0dda1e098fcc769e.jpg",640,2,17,"127-toc-do-toi-da-60",0.9375,1432.4216,575.6622,1461.0872,609.8857,147.8915,727.5610,891.2817,121.3968,224.8135,269.1836,10.1784,,"CPU"
"yolo11n_640","ch0_20250504163332_20250504163632_f02200_jpg.rf.d8084ac703bc068a0dda1e098fcc769e.jpg",640,3,17,"127-toc-do-toi-da-60",0.9341,1400.8881,578.4456,1429.2017,611.1149,147.8915,727.5610,891.2817,121.3968,224.8135,269.1836,10.1784,,"CPU"
"yolo11n_640","ch0_20250504163332_20250504163632_f02200_jpg.rf.d8084ac703bc068a0dda1e098fcc769e.jpg",640,4,17,"127-toc-do-toi-da-60",0.9154,1367.7136,581.2310,1397.0184,613.4097,147.8915,727.5610,891.2817,121.3968,224.8135,269.1836,10.1784,,"CPU"
"yolo11n_640","ch0_20250504163332_20250504163632_f02200_jpg.rf.d8084ac703bc068a0dda1e098fcc769e.jpg",640,5,22,"130-cam-dung-va-do-xe",0.8132,1671.7507,376.9065,1715.4895,433.1946,147.8915,727.5610,891.2817,121.3968,224.8135,269.1836,10.1784,,"CPU"
"yolo11n_640","ch0_20250504163332_20250504163632_f02200_jpg.rf.d8084ac703bc068a0dda1e098fcc769e.jpg",640,6,23,"131a-cam-do-xe",0.6362,1693.8527,489.2822,1733.9799,548.6494,147.8915,727.5610,891.2817,121.3968,224.8135,269.1836,10.1784,,"CPU"
"yolo11n_640","ch0_20250511151404_20250511151904_f02595_jpg.rf.d921c03cdea5fbba215a16bdfda74a5f.jpg",640,0,42,"301a-cac-xe-chi-duoc-di-thang",0.8645,1437.3795,248.7922,1561.1627,382.7238,147.6090,727.1292,888.3302,120.5619,216.2354,260.3789,10.1784,,"CPU"
"yolo11n_640","ch0_20250511152904_20250511153404_f01350_jpg.rf.095a607564ebd68f6172d7114a549455.jpg",640,0,2,"103b-cam-oto-re-phai",0.8940,1543.0382,555.6083,1602.9320,627.1947,147.6485,725.5655,886.6002,120.6845,222.5010,266.7266,10.1784,,"CPU"
"yolo11n_640","ch0_20250511152904_20250511153404_f01350_jpg.rf.095a607564ebd68f6172d7114a549455.jpg",640,1,3,"103c-cam-oto-re-trai",0.8282,1534.4430,479.7998,1597.3862,552.3749,147.6485,725.5655,886.6002,120.6845,222.5010,266.7266,10.1784,,"CPU"
"yolo11n_640","ch0_20250511153904_20250511154404_f02640_jpg.rf.a47a398c69b0b006451dac1cd622f542.jpg",640,0,0,"102-cam-di-nguoc-chieu",0.9583,450.7830,556.8388,483.4472,606.2670,147.5238,725.4106,884.9214,120.4612,228.5830,273.1289,10.1784,,"CPU"
"yolo11n_640","ch0_20250511153904_20250511154404_f02640_jpg.rf.a47a398c69b0b006451dac1cd622f542.jpg",640,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9577,448.9180,609.3776,480.9814,658.3458,147.5238,725.4106,884.9214,120.4612,228.5830,273.1289,10.1784,,"CPU"
"yolo11n_640","ch0_20250511161258_20250511161758_f01807_jpg.rf.338d12bdbeda47bf65b2aaa154ccdc54.jpg",640,0,23,"131a-cam-do-xe",0.8902,1671.2209,501.6903,1704.8662,556.5026,153.7172,724.5937,891.8039,123.6805,224.6611,268.9219,10.1784,,"CPU"
"yolo11n_640","ch0_20250511161758_20250511162258_f03029_jpg.rf.e60388f056fd6de3298bc7058207e5f0.jpg",640,0,23,"131a-cam-do-xe",0.9016,1503.4059,492.7788,1555.3152,554.5178,147.7609,726.7488,889.2137,118.6427,220.1221,264.4883,10.1784,,"CPU"
"yolo11n_640","ch0_20250511163258_20250511163758_f05772_jpg.rf.dc078d52f13ec83aeca168a74000650f.jpg",640,0,9,"124b-cam-oto-quay-dau-xe",0.7626,1221.8757,614.3663,1261.2581,657.8915,147.6273,733.7786,894.0526,119.1190,226.4063,270.8242,10.1784,,"CPU"
"yolo11n_640","ch0_20250511163258_20250511163758_f05772_jpg.rf.dc078d52f13ec83aeca168a74000650f.jpg",640,1,22,"130-cam-dung-va-do-xe",0.6283,1906.9160,472.7573,1920.0000,526.1164,147.6273,733.7786,894.0526,119.1190,226.4063,270.8242,10.1784,,"CPU"
"yolo11n_640","ch0_20250511163759_20250511164259_f05863_jpg.rf.207a395b469f8a7123bcb8a55f7dbde0.jpg",640,0,6,"123a-cam-re-trai",0.5063,588.4959,187.8150,685.0736,279.0773,148.1703,732.2375,896.6469,122.5648,209.9883,254.4961,10.1784,,"CPU"
"yolo11n_640","ch0_20250511163759_20250511164259_f05863_jpg.rf.207a395b469f8a7123bcb8a55f7dbde0.jpg",640,1,3,"103c-cam-oto-re-trai",0.4717,588.1337,187.9731,685.3450,279.1576,148.1703,732.2375,896.6469,122.5648,209.9883,254.4961,10.1784,,"CPU"
"yolo11n_640","ch0_20250517125209_20250517125709_f01287_jpg.rf.125dce0ef81540ea0d3244f51213b4ca.jpg",640,0,6,"123a-cam-re-trai",0.7159,1426.7609,604.9411,1469.9756,651.9794,147.4889,729.1078,890.9629,120.6548,217.0938,261.3047,10.1784,,"CPU"
"yolo11n_640","ch0_20250517125709_20250517130209_f01937_jpg.rf.c6f1222828b588ac2d440b15e1af0634.jpg",640,0,27,"134-het-han-che-toc-do-toi-da",0.9245,1077.0651,686.8274,1114.3823,721.8871,147.6183,728.7543,890.7857,121.5764,223.3398,267.6875,10.1784,,"CPU"
"yolo11n_640","ch0_20250517125709_20250517130209_f01937_jpg.rf.c6f1222828b588ac2d440b15e1af0634.jpg",640,1,27,"134-het-han-che-toc-do-toi-da",0.7795,1050.4980,638.9063,1087.7830,687.3087,147.6183,728.7543,890.7857,121.5764,223.3398,267.6875,10.1784,,"CPU"
"yolo11n_640","ch0_20250517125709_20250517130209_f01937_jpg.rf.c6f1222828b588ac2d440b15e1af0634.jpg",640,2,27,"134-het-han-che-toc-do-toi-da",0.7319,1068.5537,645.3111,1117.7502,687.7817,147.6183,728.7543,890.7857,121.5764,223.3398,267.6875,10.1784,,"CPU"
"yolo11n_640","ch0_20250517125709_20250517130209_f01937_jpg.rf.c6f1222828b588ac2d440b15e1af0634.jpg",640,3,27,"134-het-han-che-toc-do-toi-da",0.6503,1094.0059,653.1116,1133.5140,690.4496,147.6183,728.7543,890.7857,121.5764,223.3398,267.6875,10.1784,,"CPU"
"yolo11n_640","ch0_20250517125709_20250517130209_f01937_jpg.rf.c6f1222828b588ac2d440b15e1af0634.jpg",640,4,27,"134-het-han-che-toc-do-toi-da",0.5866,1064.5609,677.7325,1107.9044,711.8443,147.6183,728.7543,890.7857,121.5764,223.3398,267.6875,10.1784,,"CPU"
"yolo11n_640","ch0_20250517125709_20250517130209_f01989_jpg.rf.b076ffddc9286b5a1fca351aaef1d7e9.jpg",640,0,27,"134-het-han-che-toc-do-toi-da",0.9160,1356.5919,502.7492,1442.4845,600.2646,147.9896,727.6380,890.9141,123.9142,208.2148,252.4336,10.1784,,"CPU"
"yolo11n_640","ch0_20250517125709_20250517130209_f01989_jpg.rf.b076ffddc9286b5a1fca351aaef1d7e9.jpg",640,1,1,"103a-cam-oto",0.4314,1732.0825,587.0947,1811.9048,652.3250,147.9896,727.6380,890.9141,123.9142,208.2148,252.4336,10.1784,,"CPU"
"yolo11n_640","ch0_20250517162300_20250517162800_f05330_jpg.rf.004ce4e33d87f72d849ccc28afccd879.jpg",640,0,17,"127-toc-do-toi-da-60",0.7166,1355.9751,546.1634,1409.3420,601.1880,147.6824,726.2541,886.4398,121.0448,215.1709,259.2930,10.1784,,"CPU"
"yolo11n_640","ch0_20250517162300_20250517162800_f05330_jpg.rf.004ce4e33d87f72d849ccc28afccd879.jpg",640,1,19,"127-toc-do-toi-da-80",0.4639,1355.6804,546.1306,1409.8375,602.1707,147.6824,726.2541,886.4398,121.0448,215.1709,259.2930,10.1784,,"CPU"
"yolo11n_640","ch0_20250517162801_20250517163301_f02184_jpg.rf.bf656ec4c0279059e2775f8a0b3306ac.jpg",640,0,11,"125-cam-vuot",0.5903,1636.1206,350.6644,1690.4008,424.4577,147.5514,724.7652,884.5580,120.5107,221.0068,265.4609,10.1784,,"CPU"
"yolo11n_640","ch0_20250517162801_20250517163301_f02184_jpg.rf.bf656ec4c0279059e2775f8a0b3306ac.jpg",640,1,11,"125-cam-vuot",0.3692,1561.6036,341.1527,1621.5736,417.1197,147.5514,724.7652,884.5580,120.5107,221.0068,265.4609,10.1784,,"CPU"
"yolo11n_640","ch0_20250517162801_20250517163301_f02184_jpg.rf.bf656ec4c0279059e2775f8a0b3306ac.jpg",640,2,18,"127-toc-do-toi-da-70",0.3455,1562.6182,339.9501,1621.7034,417.2741,147.5514,724.7652,884.5580,120.5107,221.0068,265.4609,10.1784,,"CPU"
"yolo11n_640","ch0_20250517164301_20250517164801_f00507_jpg.rf.69bb4eae7f768bb5d9a88a35980330f1.jpg",640,0,17,"127-toc-do-toi-da-60",0.9634,302.1455,391.3200,370.2552,481.0036,147.6085,725.9175,889.2486,122.7963,207.9131,252.2773,10.1784,,"CPU"
"yolo11n_640","ch0_20250517164301_20250517164801_f00507_jpg.rf.69bb4eae7f768bb5d9a88a35980330f1.jpg",640,1,22,"130-cam-dung-va-do-xe",0.9176,1563.0931,340.2332,1643.1179,442.1254,147.6085,725.9175,889.2486,122.7963,207.9131,252.2773,10.1784,,"CPU"
"yolo11n_640","ch0_20250517171302_20250517171802_f01924_jpg.rf.e561c9eba1571fc7c47d3793e83a9454.jpg",640,0,7,"123b-cam-re-phai",0.4717,1074.4808,609.9758,1108.4418,641.6984,148.0568,726.6397,889.4381,119.9621,214.6670,258.9258,10.1784,,"CPU"
"yolo11n_640","ch0_20250517171302_20250517171802_f01924_jpg.rf.e561c9eba1571fc7c47d3793e83a9454.jpg",640,1,1,"103a-cam-oto",0.3813,1408.9076,674.0182,1437.2421,703.5604,148.0568,726.6397,889.4381,119.9621,214.6670,258.9258,10.1784,,"CPU"
"yolo11s_320","376_jpg.rf.4be45b6bd889aa6e8432f712997e88dd.jpg",320,0,5,"107-cam-oto-khach-va-oto-tai",0.9022,375.0783,277.7426,397.2501,295.0075,37.5797,545.0119,585.6927,120.0269,226.3701,270.7734,36.2056,,"CPU"
"yolo11s_320","376_jpg.rf.4be45b6bd889aa6e8432f712997e88dd.jpg",320,1,16,"127-toc-do-toi-da-50",0.7890,339.5630,315.6756,355.9209,328.9291,37.5797,545.0119,585.6927,120.0269,226.3701,270.7734,36.2056,,"CPU"
"yolo11s_320","376_jpg.rf.4be45b6bd889aa6e8432f712997e88dd.jpg",320,2,17,"127-toc-do-toi-da-60",0.6949,191.4108,289.8229,207.2318,302.1107,37.5797,545.0119,585.6927,120.0269,226.3701,270.7734,36.2056,,"CPU"
"yolo11s_320","4_mp4-0002_jpg.rf.378ddc9a1b8edabcf6883c5a72b0e80d.jpg",320,0,45,"301d-cac-xe-chi-duoc-re-phai-2",0.9217,387.8691,65.0893,530.3858,149.1559,37.5656,545.3173,585.9250,121.6858,230.1045,274.4336,36.2056,,"CPU"
"yolo11s_320","4_mp4-0065_jpg.rf.4a889c6bd7bfa8515b55bae6d21a9858.jpg",320,0,45,"301d-cac-xe-chi-duoc-re-phai-2",0.9259,468.8121,49.9917,616.6342,134.9417,37.5709,543.4162,584.0066,122.2569,233.4561,277.7500,36.2056,,"CPU"
"yolo11s_320","4_mp4-0079_jpg.rf.7bb0baec5c447fec393734ddc09eba72.jpg",320,0,45,"301d-cac-xe-chi-duoc-re-phai-2",0.9172,457.4757,57.7905,605.3873,141.8462,37.6917,542.0321,584.6065,126.0643,223.3311,267.8828,36.2056,,"CPU"
"yolo11s_320","517_jpg.rf.3365e9d3f7787c53d4f330c9317b2c3d.jpg",320,0,30,"137-cam-re-trai-va-re-phai",0.8709,362.8304,116.4874,394.0906,167.0113,37.6007,543.5139,584.4063,122.1732,227.4873,271.8398,36.2056,,"CPU"
"yolo11s_320","6432930985452_mp4-0006_jpg.rf.2a8f28c40fd6ecda3333caa0532c516f.jpg",320,0,33,"205-duong-giao-nhau",0.8852,321.7567,207.0951,395.5640,250.1393,37.4711,541.8474,582.8672,119.5792,231.0654,275.3633,36.2056,,"CPU"
"yolo11s_320","6432930985452_mp4-0006_jpg.rf.2a8f28c40fd6ecda3333caa0532c516f.jpg",320,1,31,"201-cho-ngoat-nguy-hiem",0.8547,318.1327,250.8338,384.5949,285.9189,37.4711,541.8474,582.8672,119.5792,231.0654,275.3633,36.2056,,"CPU"
"yolo11s_320","6432941026760_mp4-0002_jpg.rf.a3ad0991ac8035a20fec19321776f20e.jpg",320,0,39,"225-chu-y-tre-em",0.8122,88.3411,304.8692,138.5154,330.9237,37.6178,542.5361,585.3854,123.6755,221.4443,266.0039,36.2056,,"CPU"
"yolo11s_320","6432944636915_mp4-0028_jpg.rf.e2faf3f5559fde6bf98d92b08f8df413.jpg",320,0,29,"136-cam-di-thang",0.9332,499.8340,263.1767,536.6749,289.5688,37.6114,543.9560,584.8781,118.1425,225.6982,269.6992,36.2056,,"CPU"
"yolo11s_320","6432944636915_mp4-0028_jpg.rf.e2faf3f5559fde6bf98d92b08f8df413.jpg",320,1,29,"136-cam-di-thang",0.8873,137.2520,338.8654,169.3389,358.1268,37.6114,543.9560,584.8781,118.1425,225.6982,269.6992,36.2056,,"CPU"
"yolo11s_320","6432944636915_mp4-0028_jpg.rf.e2faf3f5559fde6bf98d92b08f8df413.jpg",320,2,35,"208-giao-nhau-voi-duong-uu-tien",0.7781,498.9268,320.2673,543.9582,346.9257,37.6114,543.9560,584.8781,118.1425,225.6982,269.6992,36.2056,,"CPU"
"yolo11s_320","6438222152829_mp4-0073_jpg.rf.821d491f7ae20e69e29ea8667ad15bf4.jpg",320,0,18,"127-toc-do-toi-da-70",0.8765,317.8111,261.3154,366.7150,290.0974,37.7286,542.4801,583.2617,118.9841,228.9404,273.2695,36.2056,,"CPU"
"yolo11s_320","6438222152829_mp4-0115_jpg.rf.9ecc4398589661778243262d2d7b58a7.jpg",320,0,18,"127-toc-do-toi-da-70",0.9024,79.9118,305.5690,129.4232,333.9345,37.5370,542.5145,583.0255,119.7185,232.6865,276.9961,36.2056,,"CPU"
"yolo11s_320","7_jpg.rf.fc20b3103435b9baf0d1537e5b75d37e.jpg",320,0,30,"137-cam-re-trai-va-re-phai",0.9416,10.3156,375.0178,32.6613,408.1633,37.7919,546.6029,589.6292,125.8385,222.4248,267.2148,36.2056,,"CPU"
"yolo11s_320","7_jpg.rf.fc20b3103435b9baf0d1537e5b75d37e.jpg",320,1,30,"137-cam-re-trai-va-re-phai",0.9314,0.1308,249.7538,22.5792,298.9227,37.7919,546.6029,589.6292,125.8385,222.4248,267.2148,36.2056,,"CPU"
"yolo11s_320","7_jpg.rf.fc20b3103435b9baf0d1537e5b75d37e.jpg",320,2,7,"123b-cam-re-phai",0.2832,167.6584,447.8044,176.3082,459.1251,37.7919,546.6029,589.6292,125.8385,222.4248,267.2148,36.2056,,"CPU"
"yolo11s_320","812_jpg.rf.9042caec1c9cb13ffd30654e9ef12a6f.jpg",320,0,22,"130-cam-dung-va-do-xe",0.6891,434.2049,204.9936,456.3593,241.3418,37.5197,542.2990,582.7406,118.7473,226.5615,270.9570,36.2056,,"CPU"
"yolo11s_320","812_jpg.rf.9042caec1c9cb13ffd30654e9ef12a6f.jpg",320,1,51,"407a-duong-mot-chieu",0.4012,480.5643,237.5578,501.0500,267.3575,37.5197,542.2990,582.7406,118.7473,226.5615,270.9570,36.2056,,"CPU"
"yolo11s_320","8_jpg.rf.2f29afa5c73f30e6db9c8febb349fdd5.jpg",320,0,30,"137-cam-re-trai-va-re-phai",0.8710,33.8400,342.6136,58.4770,379.3413,37.5577,542.7601,584.0109,118.1457,230.2998,274.6445,36.2056,,"CPU"
"yolo11s_320","8_jpg.rf.2f29afa5c73f30e6db9c8febb349fdd5.jpg",320,1,30,"137-cam-re-trai-va-re-phai",0.8699,27.4961,208.1136,59.3557,261.4276,37.5577,542.7601,584.0109,118.1457,230.2998,274.6445,36.2056,,"CPU"
"yolo11s_320","8_jpg.rf.2f29afa5c73f30e6db9c8febb349fdd5.jpg",320,2,7,"123b-cam-re-phai",0.7379,239.2813,421.1462,249.4199,435.1423,37.5577,542.7601,584.0109,118.1457,230.2998,274.6445,36.2056,,"CPU"
"yolo11s_320","946_jpg.rf.adbd2325400dbee2acc362c831534168.jpg",320,0,23,"131a-cam-do-xe",0.8841,406.5159,304.6664,432.1268,347.1991,37.5889,544.1803,584.8180,118.6674,233.7256,278.0195,36.2056,,"CPU"
"yolo11s_320","946_jpg.rf.adbd2325400dbee2acc362c831534168.jpg",320,1,57,"442-cho",0.8559,406.7359,347.5215,429.7379,388.4365,37.5889,544.1803,584.8180,118.6674,233.7256,278.0195,36.2056,,"CPU"
"yolo11s_320","986_jpg.rf.fb6f79659a343c46b133dd894286529e.jpg",320,0,37,"221-duong-go-ghe",0.9557,591.0314,248.2024,621.3265,287.4172,37.6971,544.5578,587.1811,125.6816,223.5693,268.3047,36.2056,,"CPU"
"yolo11s_320","986_jpg.rf.fb6f79659a343c46b133dd894286529e.jpg",320,1,38,"224-duong-nguoi-di-bo-cat-ngang",0.8021,592.9981,290.8688,623.1765,329.9046,37.6971,544.5578,587.1811,125.6816,223.5693,268.3047,36.2056,,"CPU"
"yolo11s_320","A-nh-ma-n-hi-nh-2025-03-23-lu-c-00_00_38_png.rf.33d0b8be20a15121992d6c781612db26.jpg",320,0,29,"136-cam-di-thang",0.9744,25.9010,118.1641,150.3739,301.9482,37.5252,543.5367,584.1441,120.3453,227.3467,271.8438,36.2056,,"CPU"
"yolo11s_320","Eddy2612-online-video-cutter_com-_mp4-0087_jpg.rf.a8b63de290830a8a569ab9b94e8c6b56.jpg",320,0,13,"127-toc-do-toi-da-20",0.9540,277.6941,128.6516,373.8893,185.7444,37.7199,543.2815,584.1098,121.7212,231.0928,275.3516,36.2056,,"CPU"
"yolo11s_320","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_08_05_mov-0054_jpg.rf.8210917d1062e06e013d0cd56a0af732.jpg",320,0,49,"303-noi-giao-nhau-chay-theo-vong-xuyen",0.9429,194.2715,21.1266,451.7399,353.3201,37.6893,545.9771,589.0256,129.1926,221.0537,265.6563,36.2056,,"CPU"
"yolo11s_320","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_25_28_mov-0039_jpg.rf.c3dffa99ceeb2ccfac3193655497d12e.jpg",320,0,36,"209-giao-nhau-co-tin-hieu-den",0.9186,130.9440,117.0577,224.8065,254.4427,37.7421,541.2626,582.0682,120.9460,225.1748,269.6016,36.2056,,"CPU"
"yolo11s_320","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_25_28_mov-0146_jpg.rf.e35fdd91170a46c9280260785119000e.jpg",320,0,36,"209-giao-nhau-co-tin-hieu-den",0.9187,130.9412,116.9758,224.8004,254.4478,37.5304,541.9632,582.7402,122.0076,228.5693,272.9414,36.2056,,"CPU"
"yolo11s_320","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-14_04_42_mov-0017_jpg.rf.b635a1968c52972696572e13f5cf98d6.jpg",320,0,44,"301c-cac-xe-chi-duoc-re-trai",0.9467,24.3964,49.2383,309.3653,616.2737,37.5353,542.7611,583.6181,119.7683,232.2920,276.4180,36.2056,,"CPU"
"yolo11s_320","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-14_04_42_mov-0017_jpg.rf.b635a1968c52972696572e13f5cf98d6.jpg",320,1,44,"301c-cac-xe-chi-duoc-re-trai",0.9431,340.1711,42.4998,625.5945,615.6843,37.5353,542.7611,583.6181,119.7683,232.2920,276.4180,36.2056,,"CPU"
"yolo11s_320","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_06_54_mov-0123_jpg.rf.197f8c0a1a3c6ef7eca2eb4bc9b02e42.jpg",320,0,52,"420-bat-dau-khu-dong-dan-cu",0.9262,91.3946,244.3095,385.4309,383.6973,37.5752,543.1236,585.8282,127.3378,222.0654,266.4336,36.2056,,"CPU"
